flashcard_id,word,meaning,word_type,example_sentence
73c60a34-a0bc-40cb-b743-2876c0363a7e,使う,to use,,
7c85726b-bbb8-4f45-8921-33ab1a6d6e9d,吹く,"to blow (wind, etc.)",,
b307993b-31a8-49a4-a273-8dc256d71d9b,起きる,"to get up (e.g., from sleeping); to wake up",,
698d8d03-1beb-423f-ac4f-380a23d4c473,上げる,"to raise, to lift",,
37f5e729-4e65-48e3-944d-a6a03ed953e5,午後,"afternoon, P.M.",,
11453d72-452f-431b-a03c-76e39d79a638,泳ぐ,to swim,,
f908c09f-b1e7-4c4d-b76f-9460fac2e33b,飲む,to drink,,
1a05b69c-a051-42aa-8049-8cd2789c4dc8,先週,last week,,
3298b961-c574-41ec-a481-febac4912f9a,要る,to need,,
f6a0b472-add2-4e31-b825-1478e61eecc7,書く,to write,,
5af0145c-d878-48c0-a0b0-51db5235f216,取る,to take (a class); to get (a grade),,
72206aa3-b7df-4a30-956f-5185f344ead6,押す,"to push, to press",,
a5c170f6-e306-4df0-8dc5-99ec74e93370,引く,to pull; to draw; to subtract,,
f392b62d-760f-44c3-916c-47b28ba72f6b,洗濯,"washing, laundry",,
ea8d2bac-687d-41a7-99d3-7d5f594a4f24,無くす,to lose something,,
2f0f4844-602f-4de6-a26a-873ee0966bbe,置く,to put; to lay; to place,,
5bec3058-be6e-42e0-9c0a-4e2f584b925e,やる,"to do; to give (to pets, parents, siblings, etc.)",,
ee75002a-d718-4d31-94f8-c06975226506,磨く,to brush (teeth); to polish,,
a2a4949b-fd95-4b6d-aa12-c3c06af66788,切る,to cut; to hang up (a phone),,
d2ce1285-d12e-46c9-a5d5-10f8118a7aef,月曜日,Monday,,
0fe0088d-7032-4578-8f93-a400cf62590d,乗る,"to get on, to ride, to board",,
8e448811-281f-45df-a38c-fa73fb1170ed,～時,~ o'clock (time),,
648c560e-1fd1-4b1c-876a-ac4e28d4f0ba,今晩,"tonight, this evening",,
ba9e3527-8d10-4f29-a796-1afa302cf6d0,働く,to work,,
b45857d3-51f8-4e51-b6ac-ff3b32be4c00,住む,"to reside, to live in",,
7b8f417f-0522-40ee-9c16-0b8a0892de1d,開ける,to open (transitive verb),,
2a5bbb6b-9c3d-4462-8f20-73f23c79fca9,土曜日,Saturday,,
644aea2a-3f69-4bc1-89c6-4d42a1354839,先月,last month,,
96533b80-089b-498c-bad9-2169952bf004,持つ,"to hold, to carry; to possess",,
5519bb6c-49a2-4491-b33c-4a091a81f499,午前,A.M. (before noon),,
6b5ab61c-b170-4e38-9fa2-925d85fcfe7f,買う,to buy,,
1cf3a425-a1ff-428c-a243-52e302c46fee,作る,"to make, to create",,
73a8ea79-58e8-401b-b9fb-3a11ce276a40,火曜日,Tuesday,,
53603086-e7b0-43ea-ae2f-9ab0b1477baa,コピーする,to copy,,
66898bec-3ff5-4a68-a173-583d0d502ea7,消す,"to erase, to delete, to turn off (power)",,
258958aa-7517-463d-b728-ed2873886077,来週,next week,,
7a813bf2-fd65-4747-bbf6-54974b961b2f,読む,to read,,
182830c9-9648-41b4-933b-1f9f4304fa69,習う,to learn,,
efdc013b-2955-498e-8bef-550ffeffb0e8,かぶる,"to wear (a hat, etc.)",,
4889940e-aa81-4b24-8eb3-577db7a0ccdf,吸う,"to breathe in, to suck",,
f608f19d-7b06-4774-b1f4-b8372a31ffe9,する,"to do; to try; to wear small items (e.g., necktie, watch, etc.)",,
9b3c1132-01c7-42c2-8f5a-b9665ecd60a9,走る,to run,,
fd2e54f5-7bb5-450e-91ea-bcec624d59c1,死ぬ,to die,,
90cf97d5-bc35-40eb-a0bc-f39c792d04fe,食べる,to eat,,
1ad39c15-effa-4237-9b86-26d1935783b3,木曜日,Thursday,,
aceb9815-3a2c-4b0d-bf1d-139ac5ceda6d,座る,to sit,,
0fdc8969-1a76-4658-bf2e-0da4c349dfaa,水曜日,Wednesday,,
2191d4d8-1f59-46bb-a6c1-56e88fb16380,見る,"to see, to look at",,
090417d6-c935-4c28-801c-91227122c4f6,来月,next month,,
ececd4b0-6472-4482-95d5-17a88641b3ce,勉強,study,,
cabee6a3-d109-4ad1-ae4b-6e6d39fbd073,待つ,to wait,,
fde2791c-52da-4cf9-be4a-0234226e9d29,明後日,the day after tomorrow,,
50352c42-1d47-4aa6-982c-e30b02a07f19,休む,"to rest, to take a break, to take time off",,
f1da5e55-e56d-4f87-82f2-3ab2038f680d,毎週,every week,,
8d9245d5-7905-4383-89aa-39227d3193d3,脱ぐ,to take off (clothes),,
999d0215-99c2-4432-bc69-314566384c23,返す,to return something,,
8356dd54-0814-4d5a-b2c7-e1f83dcfc097,ましょう,let's ~; shall we ~,,
93cd584f-0f4c-472f-ad9b-ffb1f12edc6f,勤める,to work (for),,
e5632310-b07d-4195-81eb-d40e847eff0c,話す,to speak,,
d8c1b23e-035f-475d-a0bf-289ef2a13a39,閉める,"to close, to shut",,
43198dac-37d3-49e6-aaa8-1e2bce57c101,言う,to say,,
5f6aed0d-75f5-445a-820c-99606f3b9588,毎年,"every year, yearly, annually",,
e7796b76-8cd5-4b8f-8c18-83c4d343cfe1,ボタン,button,,
c791e3b2-ecd2-4b04-9ac9-20aba86347b9,鍵,a key,,
080b8e38-1d75-4cae-9bb4-5174297b424e,にぎやか,"bustling, lively",,
a11feda3-c547-40a9-9850-dfdd00f0bb98,服,clothes,,
c3d5d026-c7aa-461a-ac58-bdf56cf34e5d,暖かい,warm,,
9d6b3438-c9a5-44c6-bcc5-656120f7cfbe,病気,illness; sickness,,
7ab8a699-0aa4-49f4-9188-9d189998b46b,傘,"umbrella, parasol",,
3a69a754-5dae-4503-9184-ce78c6ed1e72,遠い,"far (away), distant",,
40ea1850-039a-4a9f-84e1-e0d2d2701e5d,厚い,"thick, deep",,
92f97da6-7a8f-47cc-9985-36d673870a4b,マッチ,matchstick,,
6c9db455-8d6c-4682-9117-05e4a699635c,いい; よい,good,,
161c2ec6-bffb-4d96-8e67-a916fa1b9904,強い,"strong, powerful",,
87bf3ebd-904f-4a2f-a587-0be537cae273,鉛筆,pencil,,
9412e420-fb8f-4c97-977d-8c1977fd5eff,可愛い,"cute, adorable",,
9f438bd6-b219-447c-88fa-2890633ca36b,段々,"gradually, little by little",,
30865b55-6509-4db0-abab-2eefa5590635,テープ,tape,,
d55e142e-f72f-4351-af40-ddc577d2ec02,戸,door (Japanese style),,
7e6d7c7a-33bb-473f-895c-74af447800b7,大切,important,,
6bf26084-d43c-4787-a200-c2c005464936,つまらない,boring; dull; uninteresting,,
1b3771e1-dade-4061-8a4c-eb7080d18c94,洋服,Western-style clothing,,
888083ba-91b7-4217-8a1d-98287d4b10d9,大丈夫,It's okay; No need to worry; Everything is fine.,,
e8ab88a3-c9a9-4e18-b296-7e56ec1927b8,魚,fish,,
d6c23f0e-a24e-46c4-9bcc-114039cf362a,欲しい,"to want, to desire",,
21bc0bb3-4cb6-4e13-b8e6-3a25c42858eb,晩,evening,,
0b2a9827-c044-4b6f-87ea-e2a3fb9c3758,池,pond,,
214253c4-f859-4b07-b5e0-823d3643dc5f,意味,"meaning, significance",,
23ff8b57-4a68-4ee5-9520-13ae7557ce55,どの,which (used to ask about a choice among options),,
44c7487c-44ad-4523-b9fe-0afdf240e306,ボールペン,a pen that uses a ballpoint to write,,
3d3102fd-60e6-4b08-ae78-0f192321de1a,狭い,narrow; small; not spacious,,
337eee7d-71ff-4dd0-b6f8-98df3221f44b,小さな,"small, little",,
507b3a88-c63a-47f1-ae01-1020a50f88ef,体,body; health,,
80d81e2b-c813-47a7-a33d-9e590d7ba75a,温い,lukewarm; not hot or cold,,
32fe60e4-a983-4175-aedf-c551797fc72a,紙,paper,,
effca5b8-8db5-4a1f-986a-95d7c3f4aea1,映画館,"movie theater, cinema",,
237b7d9c-7467-46ad-8a39-b7de5facd2bc,動物,animal,,
d6dd4c4d-a1e4-4b3e-bb28-1219e3e5902a,木,tree; wood,,
2d323895-9647-4b83-9681-6eb7b41fa227,黄色い,yellow,,
f441c194-35d3-4b43-964a-2bba27fffb72,空,sky,,
5baedf88-6ed7-4169-97e1-6e09ed7e01d3,漢字,kanji; Chinese character,,
f5ac5643-5336-4b0b-9ef3-4d3f2d58e686,上手,"to be good at, skillful",,
3fafe84a-7a45-4168-a3e9-4700b8ca5560,鳥,bird (including chicken),,
6e403581-09a8-4b09-a7e6-0a9957f41682,声,voice,,
ab4c9df4-9cff-418f-a45b-ce67a900ed64,便利,"convenient, handy",,
c33b7b2a-83d3-4b29-a0f9-a253b2e2b6ee,出口,an exit,,
2ab22282-e376-42a7-ac42-00d6d5bb7632,どんな,what kind of; what sort of,,
0954751d-0ecb-4bb9-a60d-2dcb4f0a6708,セーター,sweater,,
506234ae-2b91-4a1b-8c24-3b0b5553c597,冬,winter,,
e427fe2c-adc0-417d-9bbf-0b8067bb96f5,危ない,"dangerous, risky",,
29cac6bf-2844-421a-9ec3-18a3189a03ed,封筒,envelope,,
83ceb78b-6374-4082-8d4b-13f90d2c6137,花,flower,,
7ee6fe3b-8efe-4988-8d51-f2425df24683,テーブル,"a piece of furniture with a flat top and one or more legs, used for various purposes such as eating or working",,
e5e702f1-59c9-472d-9af1-107fd4f41162,近い,"near, close",,
5c5f983d-1dbc-4334-aaa6-df3402e672ab,元気,"healthy, energetic",,
4e79c565-2e9e-4cc8-b833-04c5f45f4570,大きな,big,,
